example_id                                                                                     | status  | run_time        |
./spec/actors/hyrax/actors/apply_permission_template_actor_spec.rb[1:1:1]                      | passed  | 0.02878 seconds |
./spec/actors/hyrax/actors/apply_permission_template_actor_spec.rb[1:2:1:1:1:1:1]              | passed  | 0.11057 seconds |
./spec/actors/hyrax/actors/apply_permission_template_actor_spec.rb[1:2:1:1:1:2:1]              | passed  | 0.30638 seconds |
./spec/actors/hyrax/actors/apply_permission_template_actor_spec.rb[1:2:1:1:1:3:1]              | passed  | 0.8155 seconds  |
./spec/actors/hyrax/actors/apply_permission_template_actor_spec.rb[1:2:2:1:1:1:1]              | passed  | 0.12014 seconds |
./spec/actors/hyrax/actors/apply_permission_template_actor_spec.rb[1:2:2:1:1:2:1]              | passed  | 0.29571 seconds |
./spec/actors/hyrax/actors/apply_permission_template_actor_spec.rb[1:2:2:1:1:3:1]              | passed  | 0.78546 seconds |
./spec/actors/hyrax/actors/attach_members_actor_spec.rb[1:1:1]                                 | passed  | 0.03194 seconds |
./spec/actors/hyrax/actors/attach_members_actor_spec.rb[1:2:1:1:1]                             | passed  | 1.36 seconds    |
./spec/actors/hyrax/actors/attach_members_actor_spec.rb[1:2:1:2:1]                             | passed  | 1.39 seconds    |
./spec/actors/hyrax/actors/attach_members_actor_spec.rb[1:2:1:2:2:1]                           | passed  | 1.66 seconds    |
./spec/actors/hyrax/actors/attach_members_actor_spec.rb[1:2:1:3:1]                             | pending | 0.00001 seconds |
./spec/actors/hyrax/actors/attach_members_actor_spec.rb[1:2:1:4:1:1]                           | passed  | 2.64 seconds    |
./spec/actors/hyrax/actors/attach_members_actor_spec.rb[1:2:1:4:2:1]                           | passed  | 1.85 seconds    |
./spec/actors/hyrax/actors/attach_members_actor_spec.rb[1:2:2:1:1]                             | passed  | 1.2 seconds     |
./spec/actors/hyrax/actors/attach_members_actor_spec.rb[1:2:2:2:1]                             | passed  | 1.16 seconds    |
./spec/actors/hyrax/actors/attach_members_actor_spec.rb[1:2:2:3:1]                             | passed  | 2.01 seconds    |
./spec/actors/hyrax/actors/attach_members_actor_spec.rb[1:2:2:3:2:1]                           | passed  | 1.68 seconds    |
./spec/actors/hyrax/actors/cleanup_file_sets_actor_spec.rb[1:1:1]                              | passed  | 0.00161 seconds |
./spec/actors/hyrax/actors/cleanup_file_sets_actor_spec.rb[1:2:1]                              | passed  | 1.27 seconds    |
./spec/actors/hyrax/actors/cleanup_trophies_actor_spec.rb[1:1:1]                               | passed  | 0.00109 seconds |
./spec/actors/hyrax/actors/cleanup_trophies_actor_spec.rb[1:2:1]                               | passed  | 0.5652 seconds  |
./spec/actors/hyrax/actors/collections_membership_actor_spec.rb[1:1:1]                         | passed  | 0.63405 seconds |
./spec/actors/hyrax/actors/collections_membership_actor_spec.rb[1:2:1]                         | passed  | 1.36 seconds    |
./spec/actors/hyrax/actors/collections_membership_actor_spec.rb[1:2:2:1]                       | passed  | 0.67033 seconds |
./spec/actors/hyrax/actors/collections_membership_actor_spec.rb[1:2:3:1]                       | passed  | 2.02 seconds    |
./spec/actors/hyrax/actors/collections_membership_actor_spec.rb[1:2:4:1]                       | passed  | 3.49 seconds    |
./spec/actors/hyrax/actors/collections_membership_actor_spec.rb[1:2:5:1]                       | passed  | 2.35 seconds    |
./spec/actors/hyrax/actors/collections_membership_actor_spec.rb[1:2:6:1:1:1]                   | pending | 0 seconds       |
